Linux 4.1.5 (vm2-Standard-PC-i440FX-PIIX-1996) 	Monday 26 June 2017 	_x86_64_	(14 CPU)

10:17:12  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:17:32  IST   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:32  IST   12    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
10:17:32  IST   13    0.40    0.00    0.20    2.40    0.00    0.00    0.00    0.00    0.00   97.00

10:17:32  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:17:37  IST  all    0.56    0.00    0.17    7.29    0.00    0.01    0.00    0.00    0.00   91.96
10:17:37  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:37  IST    1    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00   99.60
10:17:37  IST    2    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
10:17:37  IST    3    0.80    0.00    1.20   93.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:37  IST    4    0.20    0.00    0.00    2.61    0.00    0.00    0.00    0.00    0.00   97.19
10:17:37  IST    5    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
10:17:37  IST    6    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
10:17:37  IST    7    0.20    0.00    0.00    1.40    0.00    0.00    0.00    0.00    0.00   98.40
10:17:37  IST    8    0.00    0.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00   98.80
10:17:37  IST    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:37  IST   10    5.82    0.00    0.60    1.41    0.00    0.20    0.00    0.00    0.00   91.97
10:17:37  IST   11    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
10:17:37  IST   12    0.20    0.00    0.20    1.00    0.00    0.00    0.00    0.00    0.00   98.60
10:17:37  IST   13    0.20    0.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00   98.60

10:17:37  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:17:42  IST  all    0.40    0.00    0.07    7.51    0.00    0.01    0.00    0.00    0.00   92.01
10:17:42  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:42  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:42  IST    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:42  IST    3    0.80    0.00    0.60   93.99    0.00    0.20    0.00    0.00    0.00    4.41
10:17:42  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:42  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:42  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:42  IST    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:42  IST    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:42  IST    9    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
10:17:42  IST   10    4.64    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   95.16
10:17:42  IST   11    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
10:17:42  IST   12    0.00    0.00    0.00    3.19    0.00    0.00    0.00    0.00    0.00   96.81
10:17:42  IST   13    0.00    0.00    0.00    7.82    0.00    0.00    0.00    0.00    0.00   92.18

10:17:42  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:17:47  IST  all    0.27    0.00    0.09    6.74    0.00    0.04    0.00    0.00    0.00   92.86
10:17:47  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:47  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:47  IST    2    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
10:17:47  IST    3    0.40    0.00    0.60   94.96    0.00    0.20    0.00    0.00    0.00    3.83
10:17:47  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:47  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:47  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:47  IST    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:47  IST    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:47  IST    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:47  IST   10    3.21    0.00    0.40    0.00    0.00    0.40    0.00    0.00    0.00   95.99
10:17:47  IST   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:47  IST   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:47  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:17:47  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:17:52  IST  all    0.30    0.00    0.11    6.76    0.00    0.01    0.00    0.00    0.00   92.81
10:17:52  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:52  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:52  IST    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:52  IST    3    0.60    0.00    1.00   94.19    0.00    0.00    0.00    0.00    0.00    4.21
10:17:52  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:52  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:52  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:52  IST    7    0.00    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00   99.20
10:17:52  IST    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
