Linux 4.1.5 (vm2-Standard-PC-i440FX-PIIX-1996) 	Monday 26 June 2017 	_x86_64_	(14 CPU)

11:00:26  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:06  IST  all    0.09    0.01    0.20   34.74    0.00    0.01    0.00    0.00    0.00   64.94
11:01:06  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:06  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:06  IST    2    0.00    0.00    0.20    1.01    0.00    0.00    0.00    0.00    0.00   98.79
11:01:06  IST    3    0.00    0.00    0.20   98.80    0.00    0.00    0.00    0.00    0.00    1.00
11:01:06  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:06  IST    5    0.00    0.20    0.60   98.59    0.00    0.00    0.00    0.00    0.00    0.60
11:01:06  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:06  IST    7    0.20    0.00    0.20   99.20    0.00    0.00    0.00    0.00    0.00    0.40
11:01:06  IST    8    0.20    0.00    1.00   98.80    0.00    0.00    0.00    0.00    0.00    0.00
11:01:06  IST    9    0.20    0.00    0.60   89.78    0.00    0.00    0.00    0.00    0.00    9.42
11:01:06  IST   10    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
11:01:06  IST   11    0.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.60
11:01:06  IST   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:06  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:01:06  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:11  IST  all    0.17    0.01    0.21   35.22    0.00    0.00    0.00    0.00    0.00   64.38
11:01:11  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:11  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:11  IST    2    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.60
11:01:11  IST    3    0.00    0.00    0.20   97.20    0.00    0.00    0.00    0.00    0.00    2.60
11:01:11  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:11  IST    5    0.00    0.20    1.00   98.80    0.00    0.00    0.00    0.00    0.00    0.00
11:01:11  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:11  IST    7    0.00    0.00    0.20   99.80    0.00    0.00    0.00    0.00    0.00    0.00
11:01:11  IST    8    0.20    0.00    0.40   99.00    0.00    0.00    0.00    0.00    0.00    0.40
11:01:11  IST    9    0.20    0.00    0.60   99.20    0.00    0.00    0.00    0.00    0.00    0.00
11:01:11  IST   10    1.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   98.80
11:01:11  IST   11    0.80    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:01:11  IST   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:11  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:01:11  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:16  IST  all    0.20    0.01    0.34   31.31    0.00    0.00    0.00    0.00    0.00   68.13
11:01:16  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:16  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:16  IST    2    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
11:01:16  IST    3    0.20    0.00    0.00   97.80    0.00    0.00    0.00    0.00    0.00    2.00
11:01:16  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:16  IST    5    0.00    0.20    2.40   96.39    0.00    0.00    0.00    0.00    0.00    1.00
11:01:16  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:16  IST    7    0.20    0.00    0.20   60.08    0.00    0.00    0.00    0.00    0.00   39.52
11:01:16  IST    8    0.20    0.00    1.00   80.60    0.00    0.00    0.00    0.00    0.00   18.20
11:01:16  IST    9    0.60    0.00    0.80   98.39    0.00    0.00    0.00    0.00    0.00    0.20
11:01:16  IST   10    0.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.40
11:01:16  IST   11    1.00    0.00    0.20    4.99    0.00    0.00    0.00    0.00    0.00   93.81
